date,year,prices,market_caps,total_volumes,v_porcentual_d
2021-08-27,2021,76.1136,22227352877.21953,2687938993.535464,6.43636144979296
2021-08-28,2021,87.9682,25629594571.27215,3193853129.576366,15.574877551449395
2021-08-29,2021,97.0667,28329094352.267193,2343520709.0638256,10.342942108625607
2021-08-30,2021,94.0098,27304152716.88658,1619244457.9764173,-3.149277764671099
2021-08-31,2021,109.6467,31920673369.62922,4827155957.583222,16.63326589355578
2021-09-01,2021,108.7064,31632430274.413536,7097442296.82563,-0.8575725489230357
2021-09-02,2021,110.8178,32218252304.33078,3649705606.8515778,1.942295945776884
2021-09-03,2021,128.6742,37338512656.086975,4623249675.435575,16.113295878459954
2021-09-04,2021,146.3576,42571321335.873764,6871215127.90067,13.742770501001743
2021-09-05,2021,139.5941,40720531105.91831,3607645007.288397,-4.6212154339781435
2021-09-06,2021,142.1356,41412015757.628494,2711248607.007888,1.820635685892169
2021-09-07,2021,164.5609,47904979408.22902,5245858966.571948,15.777398484264316
2021-09-08,2021,173.3111,51322390022.245636,16149087501.300968,5.317301983642531
2021-09-09,2021,189.3445,55627271034.27753,12034756697.736256,9.251225109066885
2021-09-10,2021,188.2759,55264334912.28869,12182432665.179003,-0.5643681226547348
2021-09-11,2021,178.3196,52325632036.02054,6992113162.711526,-5.288143623267771
2021-09-12,2021,177.9424,52220905554.677574,5327211599.2398405,-0.2115303085022724
2021-09-13,2021,174.8813,51473851354.0501,3006790022.730882,-1.7202757746326847
2021-09-14,2021,169.2773,49653193581.09068,6270536793.440139,-3.204459253219194
2021-09-15,2021,157.378,46493824080.66087,5484253084.148819,-7.029471760241934
2021-09-16,2021,158.5963,46994383928.494865,3973589945.002292,0.7741234480041825
2021-09-17,2021,151.9483,45094080634.83586,3163024291.1889153,-4.191774965746376
2021-09-18,2021,147.5843,43906621683.99821,4637329446.05819,-2.872029499507378
2021-09-19,2021,170.1098,50565779823.43124,5288896343.368672,15.262802344151783
2021-09-20,2021,153.3264,45589411995.17647,3442771809.9303317,-9.866215820605284
2021-09-21,2021,133.3687,39478971644.30225,5652873068.780831,-13.016479875611775
2021-09-22,2021,122.6924,36248052948.592964,5306957386.522338,-8.005101646788182
2021-09-23,2021,148.3294,44125796474.8162,4912176158.173082,20.895344780931822
2021-09-24,2021,150.3897,44686382478.55573,3353529940.5091395,1.3890031241277967
2021-09-25,2021,139.3141,41548029058.16029,3863693217.85245,-7.364600102267649
2021-09-26,2021,136.8355,40572796552.98121,2059643190.9342535,-1.779145111657754
2021-09-27,2021,135.7959,40356234736.375404,2683407146.306161,-0.7597443645837587
2021-09-28,2021,136.2595,40533909717.20195,2989640865.287466,0.3413946960107106
2021-09-29,2021,130.6049,39030320223.35616,2409481752.9774637,-4.149875788477142
2021-09-30,2021,135.2792,40196990252.30242,2423220767.1797714,3.5789621982023734
2021-10-01,2021,141.1837,42018890336.78696,2213933967.637082,4.364676905244846
2021-10-02,2021,161.374,47883980396.73367,4217104529.3629045,14.300730183441868
2021-10-03,2021,169.2088,50355827427.96756,3290801786.0451536,4.855057196326551
2021-10-04,2021,172.8559,51567116629.13389,2990394711.9668913,2.1553843535324413
2021-10-05,2021,167.8779,50072719494.08351,3108612675.2047114,-2.879855417142241
2021-10-06,2021,164.3693,49008643389.98899,2550034958.9268904,-2.089971342267205
2021-10-07,2021,154.0946,46002942256.337265,3216047716.7546687,-6.250984825025108
2021-10-08,2021,154.2599,46145608847.85937,2469488735.063495,0.10727176682374662
2021-10-09,2021,158.9146,47345863609.85284,2714913213.201317,3.0174400476079777
2021-10-10,2021,157.3354,47177850270.14671,1421850535.6544025,-0.9937412924929556
2021-10-11,2021,147.6963,44343249688.30569,1495896606.8269508,-6.1264661354024526
2021-10-12,2021,144.8591,43203031420.33364,1718475615.2479117,-1.9209689071425617
2021-10-13,2021,152.0008,45622740431.63671,2766260744.0121436,4.930101043013502
2021-10-14,2021,148.3921,44499473671.88846,1975667394.423865,-2.3741322414092547
2021-10-15,2021,150.0914,45052609321.74922,1912976981.956736,1.1451418235876476
2021-10-16,2021,162.9822,48823858407.19429,3892259612.8294525,8.58863332609332
2021-10-17,2021,158.2737,47599650302.30947,1481556354.0119083,-2.888965788902109
2021-10-18,2021,159.8635,47919023512.03581,2132944251.543325,1.0044625228322834
2021-10-19,2021,157.3753,47243856329.811134,1619036320.357656,-1.5564528488366536
2021-10-20,2021,156.3907,46992561227.938385,1345983825.3265061,-0.6256382037079566
2021-10-21,2021,175.602,52336972845.39368,3069126856.4038467,12.284170350282974
2021-10-22,2021,189.0593,56745796681.7565,6298926456.006809,7.6635231944966575
2021-10-23,2021,197.8339,59570438795.92708,6789555146.637215,4.641189298807302
2021-10-24,2021,198.307,59635176948.857414,2951218516.1830873,0.23914000583316053
2021-10-25,2021,203.1653,60949072513.08539,3114589452.2112665,2.4498883044975717
2021-10-26,2021,211.1908,63765586638.26856,4469234352.347065,3.950231658654313
2021-10-27,2021,199.7501,60474514072.54135,3052799572.7936416,-5.417234084060474
2021-10-28,2021,183.5427,55282416869.143555,4812686988.408542,-8.113838240881988
2021-10-29,2021,195.0863,58664473682.87197,3385641009.2162027,6.289326679840701
2021-10-30,2021,199.7845,60296944148.15687,2703331790.5309463,2.4082675205793658
2021-10-31,2021,193.3379,58207049317.824005,1651079244.1462584,-3.2267768520580997
2021-11-01,2021,202.3914,61090424896.042694,2508960378.247013,4.682734218174511
2021-11-02,2021,203.8142,61206174446.06882,3098391561.698444,0.7029942971885195
2021-11-03,2021,220.6538,65196157014.88239,2953101041.2490163,8.262230992737507
2021-11-04,2021,242.0461,72820184828.91289,5949095156.100889,9.694961065705643
2021-11-05,2021,249.0629,74509034095.48589,4457165321.346256,2.8989518938747683
2021-11-06,2021,237.8895,71642292583.50812,2814464970.6926665,-4.486175982051122
2021-11-07,2021,259.2396,77427308372.12741,3906155465.660115,8.97479712219329
2021-11-08,2021,250.3648,75738472890.52711,2644011982.2496014,-3.4233967341409266
2021-11-09,2021,248.8225,75445282061.2759,3223918132.658522,-0.6160211020079576
2021-11-10,2021,239.4204,72453801809.51566,2681222975.329351,-3.7786373820695385
2021-11-11,2021,233.0737,70391383039.29988,3800891475.935171,-2.650860160621238
2021-11-12,2021,234.86430000000001,71231238187.65797,2618456168.353021,0.7682548481446005
2021-11-13,2021,229.3986,69321107450.57858,2941595137.276679,-2.3271736062058124
2021-11-14,2021,241.3348,72948327032.41917,2171331102.080433,5.203257561292873
2021-11-15,2021,239.5145,72218517508.24437,1611356876.8775847,-0.7542633718800595
2021-11-16,2021,238.7646,72198022029.53314,2359326721.661139,-0.31309169173473483
2021-11-17,2021,220.0976,66832143637.96159,3508776790.4518046,-7.818160648605366
2021-11-18,2021,219.1056,66086823807.616,2879294187.4798455,-0.45070913994518236
2021-11-19,2021,195.0785,59087558120.593094,3731836544.9342785,-10.965990828166882
2021-11-20,2021,215.8349,65296328677.09514,3291840770.3925467,10.640024400433678
2021-11-21,2021,218.3294,66281609248.12345,1870041532.1098204,1.1557445065649707
2021-11-22,2021,232.4411,71043502688.01355,2555181056.256027,6.463490487309542
2021-11-23,2021,216.399,65724676692.43798,3174537421.979065,-6.90157635633285
2021-11-24,2021,222.0982,67490798261.18599,2144049180.216279,2.6336535751089407
2021-11-25,2021,205.5487,62457339767.62576,2339653646.046749,-7.4514336451173335
2021-11-26,2021,209.7922,63900196618.38859,2227843775.4152346,2.0644742584117637
2021-11-27,2021,192.1474,58390912497.66776,3216471568.33627,-8.410608211363435
2021-11-28,2021,192.1362,58410646819.21711,1351630152.313059,-0.005828858470113829
2021-11-29,2021,200.4614,61094490229.682304,1935383257.029555,4.3329679675147
2021-11-30,2021,204.3504,62325150548.69784,2007398408.756795,1.940024363792725
2021-12-01,2021,208.7056,63510180677.8961,2697160307.738946,2.1312412405358527
2021-12-02,2021,229.4487,70172175382.70602,3392086055.2374334,9.938928327749718
2021-12-03,2021,232.5722,71252377813.81462,3994513448.87254,1.3613064706838651
2021-12-04,2021,212.1339,65135413411.05541,3755641183.1718,-8.787937681287783
2021-12-05,2021,200.9413,61293686195.46672,5616789175.450751,-5.2761958366861705
2021-12-06,2021,196.5689,59802410642.4824,3228917298.9251223,-2.175958849674009
2021-12-07,2021,193.8917,59370079864.68529,3396199570.300543,-1.3619651938836852
2021-12-08,2021,190.3726,58418632345.764206,2433284110.293539,-1.8149822813457117
2021-12-09,2021,194.3012,59595483461.428604,2194875795.1411276,2.063637309150579
2021-12-10,2021,181.7516,56181625087.33603,1858809298.6431613,-6.45883813378404
2021-12-11,2021,169.4611,52395376111.97878,1946102466.4617343,-6.762251336439407
2021-12-12,2021,171.8446,52819332275.01751,1791152660.6944845,1.406517483953551
2021-12-13,2021,173.7351,53334889635.756134,1094395903.4166248,1.1001218542799673
2021-12-14,2021,155.0849,47995350984.2677,2372386156.3035607,-10.734848628745707
2021-12-15,2021,161.0602,49398872819.44277,2156901491.5380054,3.852921851192481
