date,year,prices,market_caps,total_volumes,v_porcentual_d
2021-08-21,2021,692.788,13019442206.542154,3265497202.3662357,6.071991793364262
2021-08-22,2021,677.47,12766800511.511284,2952409280.231201,-2.2110660115359893
2021-08-23,2021,671.652,12658228960.063343,2384715114.5134788,-0.858783414763753
2021-08-24,2021,678.336,12775858318.919275,2957108319.4284296,0.9951582069285925
2021-08-25,2021,641.818,12092814063.130999,4331155285.765974,-5.383467779979245
2021-08-26,2021,647.706,12198234461.218992,4842344073.620273,0.9173940275903902
2021-08-27,2021,613.352,11590105712.273678,4814128080.036156,-5.303949631468607
2021-08-28,2021,633.728,11927530963.24146,4910482047.245705,3.3220728064798033
2021-08-29,2021,645.287,12141834530.425396,4763635574.360684,1.823968642698448
2021-08-30,2021,662.114,12476056670.402927,4919804407.753429,2.6076768941571737
2021-08-31,2021,632.553,11902191589.45252,4768438417.867291,-4.464639019866679
2021-09-01,2021,636.904,11993943715.312155,4893241737.508639,0.6878475005256401
2021-09-02,2021,656.098,12317463200.338194,4935289021.253837,3.013640988280808
2021-09-03,2021,664.498,12510603703.153627,5134314673.244978,1.2802965410655176
2021-09-04,2021,710.952,13372343602.999723,5897893281.212312,6.9908412064445535
2021-09-05,2021,711.565,13402879066.012085,4829997104.923091,0.08622241726587987
2021-09-06,2021,755.427,14199091010.491896,5375628553.877683,6.164159282707837
2021-09-07,2021,785.609,14802409030.494095,5754152353.184197,3.995356268706307
2021-09-08,2021,672.338,12594380994.88515,6201041196.574892,-14.418241135221221
2021-09-09,2021,663.431,12514359966.544079,6327776022.322151,-1.3247800957256528
2021-09-10,2021,662.5,12501229360.3841,6191060837.3216915,-0.140331096979196
2021-09-11,2021,627.549,11817084005.97139,6201293772.375516,-5.275622641509436
2021-09-12,2021,634.638,11953721235.926846,2970637465.4324656,1.1296329051596166
2021-09-13,2021,647.759,12384180974.203299,7350710716.353388,2.0674778377594683
2021-09-14,2021,617.031,11624759938.759928,7765976845.11681,-4.743739569809147
2021-09-15,2021,640.485,12074350102.630058,7535626419.853969,3.8011056170597746
2021-09-16,2021,652.105,12277546775.34418,7111412211.1270075,1.8142501385668641
2021-09-17,2021,640.407,12070520518.82348,7102752388.801868,-1.7938828869583867
2021-09-18,2021,621.345,11710725584.02012,7317825400.192616,-2.976544603666109
2021-09-19,2021,629.07,11839219398.857784,7248874258.842793,1.243270646742145
2021-09-20,2021,610.701,11531136801.621008,7345240606.273488,-2.9200247985120886
2021-09-21,2021,542.558,10171125971.820341,7557450392.880145,-11.158160867593148
2021-09-22,2021,499.959,9412199376.891516,7034199591.709201,-7.851510806217954
2021-09-23,2021,545.05,10274464368.58819,7235550779.269645,9.018939553043337
2021-09-24,2021,551.33,10376612935.134598,6992027537.316006,1.152187872672239
2021-09-25,2021,512.666,9794259847.211256,7078173434.462731,-7.012859811728001
2021-09-26,2021,517.919,9767955222.565468,6574896068.349797,1.0246437251543838
2021-09-27,2021,503.348,9622428545.633156,7163019080.382127,-2.813374292119031
2021-09-28,2021,490.427,9219913297.83352,6733689771.361078,-2.5670112923861788
2021-09-29,2021,474.404,9002184041.04109,5400297523.603723,-3.2671529096073515
2021-09-30,2021,485.334,9132364886.688536,6736397019.004079,2.3039434743383325
2021-10-01,2021,502.191,9457946290.829418,6960019927.778112,3.4732781960464365
2021-10-02,2021,542.915,10226777090.021343,7470660334.841565,8.109265199894056
2021-10-03,2021,551.413,10405488601.69915,7033762275.37656,1.565254229483437
2021-10-04,2021,573.028,10815049018.006582,7397075628.650808,3.919929345155082
2021-10-05,2021,551.328,10450047791.497784,7464701990.771129,-3.7869004655967986
2021-10-06,2021,595.16,11227240703.322845,7504591051.905591,7.950258285448952
2021-10-07,2021,618.862,11679406118.825804,9326532573.813654,3.982458498555008
2021-10-08,2021,610.542,11518755757.234087,8371812901.242197,-1.3444031141029766
2021-10-09,2021,594.23,11240298271.680246,7792638662.58757,-2.6717244677679886
2021-10-10,2021,615.908,11615063196.194712,6983555492.6897,3.648082392339669
2021-10-11,2021,584.636,11033534403.616665,7546165832.800974,-5.077381686875315
2021-10-12,2021,598.546,11276885817.383192,7789354571.395515,2.3792582051054056
2021-10-13,2021,585.946,11060712611.000986,7835578843.882111,-2.1051013623013093
2021-10-14,2021,592.484,11179417198.526926,7943050226.551585,1.1158024800920208
2021-10-15,2021,596.684,11263871298.772972,7861317150.804489,0.7088799022420655
2021-10-16,2021,627.263,11815028364.794863,8702918130.069202,5.124823189493943
2021-10-17,2021,628.105,11834430190.051598,8383556258.267127,0.13423396565714896
2021-10-18,2021,611.361,11526614454.461714,7875248598.299037,-2.6657963238630566
2021-10-19,2021,610.389,11556020908.131351,8075492994.912187,-0.15898953318905784
2021-10-20,2021,620.405,11697346717.69929,8178510501.269631,1.6409207898569589
2021-10-21,2021,643.847,12201636385.605303,8205651185.371461,3.778499528533774
2021-10-22,2021,622.531,11766437102.273838,8352284263.970393,-3.31072444229763
2021-10-23,2021,626.691,11837084600.303623,8075469214.882526,0.6682398145634538
2021-10-24,2021,629.563,11887773143.05161,8190126885.573407,0.45828007742252375
2021-10-25,2021,617.975,11653437388.383598,8019665468.74773,-1.8406418420396364
2021-10-26,2021,620.321,11714481835.869284,8038758037.733543,0.3796270075650421
2021-10-27,2021,609.849,11517737129.11102,8051484242.616087,-1.6881582277562757
2021-10-28,2021,551.244,10410227069.538927,7231166498.918018,-9.609755857597534
2021-10-29,2021,579.02,10934148153.839561,8137363432.946458,5.038785002648538
2021-10-30,2021,591.976,11198852363.715084,7982966959.730395,2.2375738316465776
2021-10-31,2021,584.172,11033901714.433596,8112444184.897044,-1.3182966877035462
2021-11-01,2021,596.325,11283655120.02896,8301133400.397764,2.0803804358990208
2021-11-02,2021,587.956,11111630989.819757,8260829176.602169,-1.403429338028761
2021-11-03,2021,599.123,11287941171.018644,7186379525.1258335,1.8992917837389323
2021-11-04,2021,612.157,11550814857.957172,7042571911.638578,2.1755132084730455
2021-11-05,2021,596.981,11256766888.047855,8231789532.103426,-2.4791025831608637
2021-11-06,2021,599.186,11323547155.612165,8589008734.869174,0.3693584887961343
2021-11-07,2021,589.248,11097783969.92456,7945403108.321831,-1.6585834782521625
2021-11-08,2021,599.251,11327406650.554216,7990524879.2488575,1.6975874334745233
2021-11-09,2021,640.255,12119143237.761984,9173929110.721413,6.842541772979938
2021-11-10,2021,718.616,13605282901.719439,10476314212.883627,12.239029761579378
2021-11-11,2021,666.321,12549756939.69998,8205513739.828165,-7.277182806951132
2021-11-12,2021,676.902,12792883427.56117,7299697849.262572,1.5879733641893434
