date,year,prices,market_caps,total_volumes,v_porcentual_d,MM65
2021-10-21,2021,3.8067,212541124.13273993,4407640.048293275,11.515701898289187,4.932403076923077
2021-10-22,2021,3.4747,200422457.1917936,2593219.0980046326,-8.72146478577246,4.9283892307692305
2021-10-23,2021,3.532,198078321.92332372,5368575.392430951,1.649063228480152,4.902392307692308
2021-10-24,2021,3.6344000000000003,204061226.63620108,765577.5712073017,2.899207248018132,4.867584615384616
2021-10-25,2021,3.4787,195735454.9582415,5535728.509624529,-4.284063394232895,4.823684615384616
2021-10-26,2021,3.2794,183899087.51095203,8334387.523842282,-5.7291516945985554,4.776272307692309
2021-10-27,2021,3.5343,199022054.93713906,7810780.487193953,7.772763310361652,4.744258461538462
2021-10-28,2021,3.213,180232522.9002566,2793189.667859657,-9.090909090909093,4.700655384615385
2021-10-29,2021,3.4909,195243332.3437085,2994848.356362409,8.649237472766869,4.670226153846153
2021-10-30,2021,3.5549,199230418.77587008,2744971.110742181,1.8333381076513167,4.632376923076923
2021-10-31,2021,3.4312,192890534.75580493,2251649.607301418,-3.4797040704379834,4.599252307692307
2021-11-01,2021,3.2615,183595766.15224206,2861202.5165961278,-4.945791559804158,4.553518461538461
2021-11-02,2021,3.1698,178161627.06873512,5971659.622433336,-2.8115897593131933,4.511035384615385
2021-11-03,2021,2.9832,166143984.0136083,3241723.1118300245,-5.886806738595496,4.466261538461538
2021-11-04,2021,2.8444000000000003,159985732.84440997,4197053.335998584,-4.6527219093590695,4.43302
2021-11-05,2021,2.7256,156479665.5671935,10689317.007878618,-4.17662775980876,4.395372307692308
2021-11-06,2021,3.2376,195752847.52859953,13586234.899656756,18.784854710889356,4.360343076923077
2021-11-07,2021,3.9793000000000003,240328297.85304663,5665608.054745031,22.90894489745492,4.340510769230769
2021-11-08,2021,4.1252,248714265.10173172,8887464.261927824,3.6664740029653586,4.3218461538461534
2021-11-09,2021,4.1544,252700390.15787873,15925955.387571897,0.7078444681469787,4.311147692307692
2021-11-10,2021,4.1004,241664647.06553984,23884992.700632714,-1.299826689774708,4.30062923076923
2021-11-11,2021,4.2528,257150584.31038478,23483288.035475083,3.716710564822945,4.2957061538461545
2021-11-12,2021,4.2293,255958889.27309486,40684980.35670169,-0.5525771256583711,4.295615384615385
2021-11-13,2021,4.4264,268453029.5479535,10228730.32738093,4.660345683682876,4.286384615384614
2021-11-14,2021,5.4665,333663629.2210402,10316718.53834772,23.497650460871135,4.285381538461539
2021-11-15,2021,5.2677,323147315.84149283,36909470.29901848,-3.636696240739057,4.280995384615385
2021-11-16,2021,4.2699,259732904.3041488,15170103.73267037,-18.94185318070505,4.255758461538462
2021-11-17,2021,3.8759,235584083.31714845,8689112.346042352,-9.227382374294468,4.2292292307692305
2021-11-18,2021,3.7992,230617195.62563738,4670129.431854484,-1.9788952243349978,4.204678461538462
2021-11-19,2021,3.8467000000000002,233703867.11599785,4079786.158278353,1.2502632133080782,4.175403076923077
2021-11-20,2021,4.9554,300578137.4470534,13284399.439852089,28.82210726076897,4.172044615384616
2021-11-21,2021,4.8345,294438513.5957923,4138213.857993533,-2.4397626831335506,4.156973846153846
2021-11-22,2021,4.3236,262808060.72542608,1641648.6124876589,-10.567793980763273,4.1392630769230765
2021-11-23,2021,3.8106,232103978.87875152,8755856.368260661,-11.865112406328059,4.109623076923078
2021-11-24,2021,3.6712,223542078.149433,10478968.610843595,-3.6582165538235456,4.0784938461538465
2021-11-25,2021,3.6119,219927869.3386408,1747820.6148541644,-1.6152756591850004,4.058387692307693
2021-11-26,2021,3.8621,235001522.38125557,5814006.738330252,6.927102079238079,4.047841538461539
2021-11-27,2021,3.6724,223187346.97687864,5824957.566802356,-4.911835529893061,4.021609230769231
2021-11-28,2021,3.4482,210266838.95835376,1302896.9835385762,-6.10499945539702,3.995672307692307
2021-11-29,2021,3.9109,239052188.9416168,11177504.849716028,13.418595209094608,3.9803907692307687
2021-11-30,2021,4.2293,267589790.3108775,6241648.904230085,8.141348538699544,3.9707476923076928
2021-12-01,2021,4.2914,262124367.7155677,17299477.841963664,1.4683280921192532,3.955701538461538
2021-12-02,2021,3.8889,237178464.59921575,4276314.3095395,-9.379223563405892,3.944904615384615
2021-12-03,2021,3.5069,214034996.75161564,1978277.2599962135,-9.822829077631212,3.926915384615384
2021-12-04,2021,3.2908,200651685.64619875,5336443.7008781135,-6.162137500356435,3.906383076923077
2021-12-05,2021,3.0842,188271600.97310802,6559000.341931489,-6.2781086665856245,3.8779692307692306
2021-12-06,2021,4.0648,247800506.8466455,11547469.595665911,31.794306465209775,3.8588830769230773
